Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,21831,20508,6911,7517,283,0,18,22,0,294,20231004141305,0,0,0
,21834,20511,6912,7518,284,0,18,22,0,294,20231004141305,0,0,0
,21837,20519,6913,7519,285,0,18,22,0,294,20231004141305,0,0,0
,21840,20522,6914,7520,286,0,18,22,0,294,20231004141305,0,0,0
,21843,20522,6915,7521,287,0,18,22,0,294,20231004141305,0,0,0
,21846,20522,6916,7522,288,0,18,22,0,294,20231004141305,0,0,0
,21849,20522,6917,7523,289,0,18,22,0,294,20231004141305,0,0,0
,21852,20525,6918,7524,290,0,18,22,0,294,20231004141305,0,0,0
,21855,20525,6919,7525,291,0,18,22,0,294,20231004141305,0,0,0
,21858,20525,6920,7526,292,0,18,22,0,294,20231004141305,0,0,0
,21861,20528,6921,7527,293,0,18,22,0,294,20231004141305,0,0,0
,21864,20528,6922,7528,294,0,18,22,0,294,20231004141305,0,0,0
,21867,20528,6923,7529,295,0,18,22,0,294,20231004141305,0,0,0
,21870,20536,6924,7530,296,0,18,22,0,294,20231004141305,0,0,0
,21873,20544,6925,7531,297,0,18,22,0,294,20231004141305,0,0,0
,21876,20544,6926,7532,298,0,18,22,0,294,20231004141305,0,0,0
,21879,20544,6927,7533,299,0,18,22,0,294,20231004141305,0,0,0
,21882,20544,6928,7534,300,0,18,22,0,294,20231004141305,0,0,0
,21885,20547,6929,7535,301,0,18,22,0,294,20231004141305,0,0,0
,21888,20547,6930,7536,302,0,18,22,0,294,20231004141305,0,0,0
,21891,20547,6931,7537,303,0,18,22,0,294,20231004141305,0,0,0
,21894,20547,6932,7538,304,0,18,22,0,294,20231004141305,0,0,0
,21897,20555,6933,7539,305,0,18,22,0,294,20231004141305,0,0,0
,21900,20557,6934,7540,306,0,18,22,0,294,20231004141305,0,0,0
,21903,20565,6935,7541,307,0,18,22,0,294,20231004141305,0,0,0
,21906,20565,6936,7542,308,0,18,22,0,294,20231004141305,0,0,0
,21909,20565,6937,7543,309,0,18,22,0,294,20231004141305,0,0,0
,21912,20565,6938,7544,310,0,18,22,0,294,20231004141305,0,0,0
,21915,20565,6939,7545,311,0,18,22,0,294,20231004141305,0,0,0
,21918,20565,6940,7546,312,0,18,22,0,294,20231004141305,0,0,0
,21921,20565,6941,7547,313,0,18,22,0,294,20231004141305,0,0,0
,21924,20568,6942,7548,314,0,18,22,0,294,20231004141305,0,0,0
,21927,20571,6943,7549,315,0,18,22,0,294,20231004141305,0,0,0
,21930,20571,6944,7550,316,0,18,22,0,294,20231004141305,0,0,0
,21933,20579,6945,7551,317,0,18,22,0,294,20231004141305,0,0,0
,21936,20579,6946,7552,318,0,18,22,0,294,20231004141305,0,0,0
,21939,20579,6947,7553,319,0,18,22,0,294,20231004141305,0,0,0
,21942,20579,6948,7554,320,0,18,22,0,294,20231004141305,0,0,0
,21945,20581,6949,7555,321,0,18,22,0,294,20231004141305,0,0,0
,21948,20581,6950,7556,322,0,18,22,0,294,20231004141305,0,0,0
,21951,20581,6951,7557,323,0,18,22,0,294,20231004141305,0,0,0
,21954,20581,6952,7558,324,0,18,22,0,294,20231004141305,0,0,0
,21957,20581,6953,7559,325,0,18,22,0,294,20231004141305,0,0,0
,21960,20581,6954,7560,326,0,18,22,0,294,20231004141305,0,0,0
,21963,20581,6955,7561,327,0,18,22,0,294,20231004141305,0,0,0
,21966,20581,6956,7562,328,0,18,22,0,294,20231004141305,0,0,0
,21969,20581,6957,7563,329,0,18,22,0,294,20231004141305,0,0,0
,21972,20581,6958,7564,330,0,18,22,0,294,20231004141305,0,0,0
,21975,20589,6959,7565,331,0,18,22,0,294,20231004141305,0,0,0
,21978,20589,6960,7566,332,0,18,22,0,294,20231004141305,0,0,0
,21981,20589,6961,7567,333,0,18,22,0,294,20231004141305,0,0,0
,21984,20592,6962,7568,334,0,18,22,0,294,20231004141305,0,0,0
,21987,20592,6963,7569,335,0,18,22,0,294,20231004141305,0,0,0
,21990,20592,6964,7570,336,0,18,22,0,294,20231004141305,0,0,0
,21993,20594,6965,7571,337,0,18,22,0,294,20231004141305,0,0,0
,21996,20594,6966,7572,338,0,18,22,0,294,20231004141305,0,0,0
,21999,20594,6967,7573,339,0,18,22,0,294,20231004141305,0,0,0
,22002,20594,6968,7574,340,0,18,22,0,294,20231004141305,0,0,0
,22005,20594,6969,7575,341,0,18,22,0,294,20231004141305,0,0,0
,22008,20602,6970,7576,342,0,18,22,0,294,20231004141305,0,0,0
,22011,20610,6971,7577,343,0,18,22,0,294,20231004141305,0,0,0
,22014,20613,6972,7578,344,0,18,22,0,294,20231004141305,0,0,0
,22017,20613,6973,7579,345,0,18,22,0,294,20231004141305,0,0,0
,22020,20613,6974,7580,346,0,18,22,0,294,20231004141305,0,0,0
,22023,20615,6975,7581,347,0,18,22,0,294,20231004141305,0,0,0
,22026,20615,6976,7582,348,0,18,22,0,294,20231004141305,0,0,0
,22029,20615,6977,7583,349,0,18,22,0,294,20231004141305,0,0,0
,22032,20617,6978,7584,350,0,18,22,0,294,20231004141305,0,0,0
,22035,20625,6979,7585,351,0,18,22,0,294,20231004141305,0,0,0
,22038,20633,6980,7586,352,0,18,22,0,294,20231004141305,0,0,0
,22041,20633,6981,7587,353,0,18,22,0,294,20231004141305,0,0,0
,22044,20633,6982,7588,354,0,18,22,0,294,20231004141305,0,0,0
,22047,20633,6983,7589,355,0,18,22,0,294,20231004141305,0,0,0
,22050,20633,6984,7590,356,0,18,22,0,294,20231004141305,0,0,0
,22053,20633,6985,7591,357,0,18,22,0,294,20231004141305,0,0,0
,22056,20633,6986,7592,358,0,18,22,0,294,20231004141305,0,0,0
,22059,20633,6987,7593,359,0,18,22,0,294,20231004141305,0,0,0
,22062,20633,6988,7594,360,0,18,22,0,294,20231004141305,0,0,0
,22065,20633,6989,7595,361,0,18,22,0,294,20231004141305,0,0,0
,22068,20633,6990,7596,362,0,18,22,0,294,20231004141305,0,0,0
,22071,20641,6991,7597,363,0,18,22,0,294,20231004141305,0,0,0
,22074,20641,6992,7598,364,0,18,22,0,294,20231004141305,0,0,0
,22077,20644,6993,7599,365,0,18,22,0,294,20231004141305,0,0,0
,22080,20644,6994,7600,366,0,18,22,0,294,20231004141305,0,0,0
,22083,20644,6995,7601,367,0,18,22,0,294,20231004141305,0,0,0
,22086,20644,6996,7602,368,0,18,22,0,294,20231004141305,0,0,0
,22089,20644,6997,7603,369,0,18,22,0,294,20231004141305,0,0,0
,22092,20644,6998,7604,370,0,18,22,0,294,20231004141305,0,0,0
,22095,20644,6999,7605,371,0,18,22,0,294,20231004141305,0,0,0
,22098,20644,7000,7606,372,0,18,22,0,294,20231004141305,0,0,0
,22101,20644,7001,7607,373,0,18,22,0,294,20231004141305,0,0,0
,22104,20644,7002,7608,374,0,18,22,0,294,20231004141305,0,0,0
,22107,20644,7003,7609,375,0,18,22,0,294,20231004141305,0,0,0
,22110,20644,7004,7610,376,0,18,22,0,294,20231004141305,0,0,0
,22113,20644,7005,7611,377,0,18,22,0,294,20231004141305,0,0,0
,22116,20647,7006,7612,378,0,18,22,0,294,20231004141305,0,0,0
,22119,20650,7007,7613,379,0,18,22,0,294,20231004141305,0,0,0
,22122,20650,7008,7614,380,0,18,22,0,294,20231004141305,0,0,0
,22125,20650,7009,7615,381,0,18,22,0,294,20231004141305,0,0,0
,22128,20650,7010,7616,382,0,18,22,0,294,20231004141305,0,0,0
,22131,20650,7011,7617,383,0,18,22,0,294,20231004141305,0,0,0
,22134,20650,7012,7618,384,0,18,22,0,294,20231004141305,0,0,0
,22137,20650,7013,7619,385,0,18,22,0,294,20231004141305,0,0,0
,22140,20650,7014,7620,386,0,18,22,0,294,20231004141305,0,0,0
,22143,20650,7015,7621,387,0,18,22,0,294,20231004141305,0,0,0
,22146,20650,7016,7622,388,0,18,22,0,294,20231004141305,0,0,0
,22149,20658,7017,7623,389,0,18,22,0,294,20231004141305,0,0,0
,22152,20661,7018,7624,390,0,18,22,0,294,20231004141305,0,0,0
,22155,20661,7019,7625,391,0,18,22,0,294,20231004141305,0,0,0
,22158,20661,7020,7626,392,0,18,22,0,294,20231004141305,0,0,0
,22161,20661,7021,7627,393,0,18,22,0,294,20231004141305,0,0,0
,22164,20661,7022,7628,394,0,18,22,0,294,20231004141305,0,0,0
,22167,20661,7023,7629,395,0,18,22,0,294,20231004141305,0,0,0
,22170,20669,7024,7630,396,0,18,22,0,294,20231004141305,0,0,0
,22173,20669,7025,7631,397,0,18,22,0,294,20231004141305,0,0,0
,22176,20669,7026,7632,398,0,18,22,0,294,20231004141305,0,0,0
,22179,20669,7027,7633,399,0,18,22,0,294,20231004141305,0,0,0
,22182,20669,7028,7634,400,0,18,22,0,294,20231004141305,0,0,0
,22185,20672,7029,7635,401,0,18,22,0,294,20231004141305,0,0,0
,22188,20672,7030,7636,402,0,18,22,0,294,20231004141305,0,0,0
,22191,20675,7031,7637,403,0,18,22,0,294,20231004141305,0,0,0
,22194,20677,7032,7638,404,0,18,22,0,294,20231004141305,0,0,0
,22197,20677,7033,7639,405,0,18,22,0,294,20231004141305,0,0,0
,22200,20677,7034,7640,406,0,18,22,0,294,20231004141305,0,0,0
,22203,20685,7035,7641,407,0,18,22,0,294,20231004141305,0,0,0
,22206,20685,7036,7642,408,0,18,22,0,294,20231004141305,0,0,0
,22209,20685,7037,7643,409,0,18,22,0,294,20231004141305,0,0,0
,22212,20685,7038,7644,410,0,18,22,0,294,20231004141305,0,0,0
,22215,20688,7039,7645,411,0,18,22,0,294,20231004141305,0,0,0
,22218,20696,7040,7646,412,0,18,22,0,294,20231004141305,0,0,0
,22221,20699,7041,7647,413,0,18,22,0,294,20231004141305,0,0,0
,22224,20707,7042,7648,414,0,18,22,0,294,20231004141305,0,0,0
,22227,20707,7043,7649,415,0,18,22,0,294,20231004141305,0,0,0
,22230,20707,7044,7650,416,0,18,22,0,294,20231004141305,0,0,0
,22233,20715,7045,7651,417,0,18,22,0,294,20231004141305,0,0,0
,22236,20715,7046,7652,418,0,18,22,0,294,20231004141305,0,0,0
,22239,20723,7047,7653,419,0,18,22,0,294,20231004141305,0,0,0
,22242,20723,7048,7654,420,0,18,22,0,294,20231004141305,0,0,0
,22245,20723,7049,7655,421,0,18,22,0,294,20231004141305,0,0,0
,22248,20723,7050,7656,422,0,18,22,0,294,20231004141305,0,0,0
,22251,20723,7051,7657,423,0,18,22,0,294,20231004141305,0,0,0
,22254,20731,7052,7658,424,0,18,22,0,294,20231004141305,0,0,0
,22257,20731,7053,7659,425,0,18,22,0,294,20231004141305,0,0,0
,22260,20734,7054,7660,426,0,18,22,0,294,20231004141305,0,0,0
,22263,20734,7055,7661,427,0,18,22,0,294,20231004141305,0,0,0
,22266,20734,7056,7662,428,0,18,22,0,294,20231004141305,0,0,0
,22269,20734,7057,7663,429,0,18,22,0,294,20231004141305,0,0,0
,22272,20736,7058,7664,430,0,18,22,0,294,20231004141305,0,0,0
,22275,20736,7059,7665,431,0,18,22,0,294,20231004141305,0,0,0
,22278,20736,7060,7666,432,0,18,22,0,294,20231004141305,0,0,0
,22281,20739,7061,7667,433,0,18,22,0,294,20231004141305,0,0,0
,22284,20742,7062,7668,434,0,18,22,0,294,20231004141305,0,0,0
,22287,20742,7063,7669,435,0,18,22,0,294,20231004141305,0,0,0
,22290,20742,7064,7670,436,0,18,22,0,294,20231004141305,0,0,0
,22293,20742,7065,7671,437,0,18,22,0,294,20231004141305,0,0,0
,22296,20742,7066,7672,438,0,18,22,0,294,20231004141305,0,0,0
,22299,20750,7067,7673,439,0,18,22,0,294,20231004141305,0,0,0
,22302,20758,7068,7674,440,0,18,22,0,294,20231004141305,0,0,0
,22305,20758,7069,7675,441,0,18,22,0,294,20231004141305,0,0,0
,22308,20758,7070,7676,442,0,18,22,0,294,20231004141305,0,0,0
,22311,20758,7071,7677,443,0,18,22,0,294,20231004141305,0,0,0
,22314,20761,7072,7678,444,0,18,22,0,294,20231004141305,0,0,0
,22317,20761,7073,7679,445,0,18,22,0,294,20231004141305,0,0,0
,22320,20769,7074,7680,446,0,18,22,0,294,20231004141305,0,0,0
,22323,20772,7075,7681,447,0,18,22,0,294,20231004141305,0,0,0
,22326,20772,7076,7682,448,0,18,22,0,294,20231004141305,0,0,0
,22329,20772,7077,7683,449,0,18,22,0,294,20231004141305,0,0,0
,22332,20780,7078,7684,450,0,18,22,0,294,20231004141305,0,0,0
,22335,20788,7079,7685,451,0,18,22,0,294,20231004141305,0,0,0
,22338,20788,7080,7686,452,0,18,22,0,294,20231004141305,0,0,0
,22341,20791,7081,7687,453,0,18,22,0,294,20231004141305,0,0,0
,22344,20791,7082,7688,454,0,18,22,0,294,20231004141305,0,0,0
,22347,20794,7083,7689,455,0,18,22,0,294,20231004141305,0,0,0
,22350,20794,7084,7690,456,0,18,22,0,294,20231004141305,0,0,0
,22353,20794,7085,7691,457,0,18,22,0,294,20231004141305,0,0,0
,22356,20794,7086,7692,458,0,18,22,0,294,20231004141305,0,0,0
,22359,20794,7087,7693,459,0,18,22,0,294,20231004141305,0,0,0
,22362,20794,7088,7694,460,0,18,22,0,294,20231004141305,0,0,0
,22365,20794,7089,7695,461,0,18,22,0,294,20231004141305,0,0,0
,22368,20794,7090,7696,462,0,18,22,0,294,20231004141305,0,0,0
,22371,20797,7091,7697,463,0,18,22,0,294,20231004141305,0,0,0
,22374,20805,7092,7698,464,0,18,22,0,294,20231004141305,0,0,0
,22377,20805,7093,7699,465,0,18,22,0,294,20231004141305,0,0,0
,22380,20813,7094,7700,466,0,18,22,0,294,20231004141305,0,0,0
,22383,20813,7095,7701,467,0,18,22,0,294,20231004141305,0,0,0
,22386,20813,7096,7702,468,0,18,22,0,294,20231004141305,0,0,0
,22389,20816,7097,7703,469,0,18,22,0,294,20231004141305,0,0,0
,22392,20816,7098,7704,470,0,18,22,0,294,20231004141305,0,0,0
,22395,20819,7099,7705,471,0,18,22,0,294,20231004141305,0,0,0
,22398,20819,7100,7706,472,0,18,22,0,294,20231004141305,0,0,0
,22401,20819,7101,7707,473,0,18,22,0,294,20231004141305,0,0,0
,22404,20819,7102,7708,474,0,18,22,0,294,20231004141305,0,0,0
,22407,20819,7103,7709,475,0,18,22,0,294,20231004141305,0,0,0
,22410,20819,7104,7710,476,0,18,22,0,294,20231004141305,0,0,0
,22413,20819,7105,7711,477,0,18,22,0,294,20231004141305,0,0,0
,22416,20819,7106,7712,478,0,18,22,0,294,20231004141305,0,0,0
,22419,20819,7107,7713,479,0,18,22,0,294,20231004141305,0,0,0
,22422,20819,7108,7714,480,0,18,22,0,294,20231004141305,0,0,0
,22425,20819,7109,7715,481,0,18,22,0,294,20231004141305,0,0,0
,22428,20827,7110,7716,482,0,18,22,0,294,20231004141305,0,0,0
,22431,20835,7111,7717,483,0,18,22,0,294,20231004141305,0,0,0
,22434,20835,7112,7718,484,0,18,22,0,294,20231004141305,0,0,0
,22437,20838,7113,7719,485,0,18,22,0,294,20231004141305,0,0,0
,22440,20838,7114,7720,486,0,18,22,0,294,20231004141305,0,0,0
,22443,20838,7115,7721,487,0,18,22,0,294,20231004141305,0,0,0
,22446,20846,7116,7722,488,0,18,22,0,294,20231004141305,0,0,0
,22449,20854,7117,7723,489,0,18,22,0,294,20231004141305,0,0,0
,22452,20857,7118,7724,490,0,18,22,0,294,20231004141305,0,0,0
,22455,20857,7119,7725,491,0,18,22,0,294,20231004141305,0,0,0
,22458,20859,7120,7726,492,0,18,22,0,294,20231004141305,0,0,0
,22461,20859,7121,7727,493,0,18,22,0,294,20231004141305,0,0,0
,22464,20859,7122,7728,494,0,18,22,0,294,20231004141305,0,0,0
,22467,20859,7123,7729,495,0,18,22,0,294,20231004141305,0,0,0
,22470,20859,7124,7730,496,0,18,22,0,294,20231004141305,0,0,0
,22473,20867,7125,7731,497,0,18,22,0,294,20231004141305,0,0,0
,22476,20870,7126,7732,498,0,18,22,0,294,20231004141305,0,0,0
,22479,20870,7127,7733,499,0,18,22,0,294,20231004141305,0,0,0
,22482,20878,7128,7734,500,0,18,22,0,294,20231004141305,0,0,0
,22485,20878,7129,7735,501,0,18,22,0,294,20231004141305,0,0,0
,22488,20881,7130,7736,502,0,18,22,0,294,20231004141305,0,0,0
,22491,20884,7131,7737,503,0,18,22,0,294,20231004141305,0,0,0
,22494,20892,7132,7738,504,0,18,22,0,294,20231004141305,0,0,0
,22497,20892,7133,7739,505,0,18,22,0,294,20231004141305,0,0,0
,22500,20900,7134,7740,506,0,18,22,0,294,20231004141305,0,0,0
,22503,20900,7135,7741,507,0,18,22,0,294,20231004141305,0,0,0
,22506,20900,7136,7742,508,0,18,22,0,294,20231004141305,0,0,0
,22509,20903,7137,7743,509,0,18,22,0,294,20231004141305,0,0,0
,22512,20911,7138,7744,510,0,18,22,0,294,20231004141305,0,0,0
,22515,20911,7139,7745,511,0,18,22,0,294,20231004141305,0,0,0
,22518,20919,7140,7746,512,0,18,22,0,294,20231004141305,0,0,0
,22521,20919,7141,7747,513,0,18,22,0,294,20231004141305,0,0,0
,22524,20919,7142,7748,514,0,18,22,0,294,20231004141305,0,0,0
,22527,20919,7143,7749,515,0,18,22,0,294,20231004141305,0,0,0
,22530,20919,7144,7750,516,0,18,22,0,294,20231004141305,0,0,0
,22533,20919,7145,7751,517,0,18,22,0,294,20231004141305,0,0,0
,22536,20919,7146,7752,518,0,18,22,0,294,20231004141305,0,0,0
,22539,20927,7147,7753,519,0,18,22,0,294,20231004141305,0,0,0
,22542,20927,7148,7754,520,0,18,22,0,294,20231004141305,0,0,0
,22545,20935,7149,7755,521,0,18,22,0,294,20231004141305,0,0,0
,22548,20935,7150,7756,522,0,18,22,0,294,20231004141305,0,0,0
,22551,20938,7151,7757,523,0,18,22,0,294,20231004141305,0,0,0
,22554,20938,7152,7758,524,0,18,22,0,294,20231004141305,0,0,0
,22557,20938,7153,7759,525,0,18,22,0,294,20231004141305,0,0,0
,22560,20946,7154,7760,526,0,18,22,0,294,20231004141305,0,0,0
,22563,20946,7155,7761,527,0,18,22,0,294,20231004141305,0,0,0
,22566,20946,7156,7762,528,0,18,22,0,294,20231004141305,0,0,0
,22569,20946,7157,7763,529,0,18,22,0,294,20231004141305,0,0,0
,22572,20946,7158,7764,530,0,18,22,0,294,20231004141305,0,0,0
,22575,20946,7159,7765,531,0,18,22,0,294,20231004141305,0,0,0
,22578,20946,7160,7766,532,0,18,22,0,294,20231004141305,0,0,0
,22581,20946,7161,7767,533,0,18,22,0,294,20231004141305,0,0,0
,22584,20946,7162,7768,534,0,18,22,0,294,20231004141305,0,0,0
,22587,20954,7163,7769,535,0,18,22,0,294,20231004141305,0,0,0
,22590,20954,7164,7770,536,0,18,22,0,294,20231004141305,0,0,0
,22593,20962,7165,7771,537,0,18,22,0,294,20231004141305,0,0,0
,22596,20962,7166,7772,538,0,18,22,0,294,20231004141305,0,0,0
,22599,20962,7167,7773,539,0,18,22,0,294,20231004141305,0,0,0
,22602,20962,7168,7774,540,0,18,22,0,294,20231004141305,0,0,0
,22605,20962,7169,7775,541,0,18,22,0,294,20231004141305,0,0,0
,22608,20962,7170,7776,542,0,18,22,0,294,20231004141305,0,0,0
,22611,20964,7171,7777,543,0,18,22,0,294,20231004141305,0,0,0
,22614,20964,7172,7778,544,0,18,22,0,294,20231004141305,0,0,0
,22617,20964,7173,7779,545,0,18,22,0,294,20231004141305,0,0,0
,22620,20972,7174,7780,546,0,18,22,0,294,20231004141305,0,0,0
,22623,20972,7175,7781,547,0,18,22,0,294,20231004141305,0,0,0
,22626,20972,7176,7782,548,0,18,22,0,294,20231004141305,0,0,0
,22629,20980,7177,7783,549,0,18,22,0,294,20231004141305,0,0,0
,22632,20980,7178,7784,550,0,18,22,0,294,20231004141305,0,0,0
,22635,20980,7179,7785,551,0,18,22,0,294,20231004141305,0,0,0
,22638,20988,7180,7786,552,0,18,22,0,294,20231004141305,0,0,0
,22641,20988,7181,7787,553,0,18,22,0,294,20231004141305,0,0,0
,22644,20988,7182,7788,554,0,18,22,0,294,20231004141305,0,0,0
,22647,20988,7183,7789,555,0,18,22,0,294,20231004141305,0,0,0
,22650,20988,7184,7790,556,0,18,22,0,294,20231004141305,0,0,0
,22653,20988,7185,7791,557,0,18,22,0,294,20231004141305,0,0,0
,22656,20988,7186,7792,558,0,18,22,0,294,20231004141305,0,0,0
,22659,20988,7187,7793,559,0,18,22,0,294,20231004141305,0,0,0
,22662,20988,7188,7794,560,0,18,22,0,294,20231004141305,0,0,0
,22665,20988,7189,7795,561,0,18,22,0,294,20231004141305,0,0,0
,22668,20988,7190,7796,562,0,18,22,0,294,20231004141305,0,0,0
,22671,20996,7191,7797,563,0,18,22,0,294,20231004141305,0,0,0
,22674,20996,7192,7798,564,0,18,22,0,294,20231004141305,0,0,0
,22677,20996,7193,7799,565,0,18,22,0,294,20231004141305,0,0,0
,22680,21004,7194,7800,566,0,18,22,0,294,20231004141305,0,0,0
,22683,21007,7195,7801,567,0,18,22,0,294,20231004141305,0,0,0
,22686,21010,7196,7802,568,0,18,22,0,294,20231004141305,0,0,0
,22689,21010,7197,7803,569,0,18,22,0,294,20231004141305,0,0,0
,22692,21010,7198,7804,570,0,18,22,0,294,20231004141305,0,0,0
,22695,21018,7199,7805,571,0,18,22,0,294,20231004141305,0,0,0
,22698,21021,7200,7806,572,0,18,22,0,294,20231004141305,0,0,0
,22701,21029,7201,7807,573,0,18,22,0,294,20231004141305,0,0,0
,22704,21037,7202,7808,574,0,18,22,0,294,20231004141305,0,0,0
,22707,21037,7203,7809,575,0,18,22,0,294,20231004141305,0,0,0
,22710,21037,7204,7810,576,0,18,22,0,294,20231004141305,0,0,0
,22713,21045,7205,7811,577,0,18,22,0,294,20231004141305,0,0,0
,22716,21045,7206,7812,578,0,18,22,0,294,20231004141305,0,0,0
,22719,21045,7207,7813,579,0,18,22,0,294,20231004141305,0,0,0
,22722,21045,7208,7814,580,0,18,22,0,294,20231004141305,0,0,0
,22725,21053,7209,7815,581,0,18,22,0,294,20231004141305,0,0,0
,22728,21053,7210,7816,582,0,18,22,0,294,20231004141305,0,0,0
,22731,21053,7211,7817,583,0,18,22,0,294,20231004141305,0,0,0
,22734,21053,7212,7818,584,0,18,22,0,294,20231004141305,0,0,0
,22737,21053,7213,7819,585,0,18,22,0,294,20231004141305,0,0,0
,22740,21053,7214,7820,586,0,18,22,0,294,20231004141305,0,0,0
,22743,21053,7215,7821,587,0,18,22,0,294,20231004141305,0,0,0
,22746,21061,7216,7822,588,0,18,22,0,294,20231004141305,0,0,0
,22749,21064,7217,7823,589,0,18,22,0,294,20231004141305,0,0,0
,22752,21064,7218,7824,590,0,18,22,0,294,20231004141305,0,0,0
,22755,21064,7219,7825,591,0,18,22,0,294,20231004141305,0,0,0
,22758,21072,7220,7826,592,0,18,22,0,294,20231004141305,0,0,0
,22761,21072,7221,7827,593,0,18,22,0,294,20231004141305,0,0,0
,22764,21072,7222,7828,594,0,18,22,0,294,20231004141305,0,0,0
,22767,21072,7223,7829,595,0,18,22,0,294,20231004141305,0,0,0
,22770,21072,7224,7830,596,0,18,22,0,294,20231004141305,0,0,0
,22773,21080,7225,7831,597,0,18,22,0,294,20231004141305,0,0,0
,22776,21080,7226,7832,598,0,18,22,0,294,20231004141305,0,0,0
,22779,21080,7227,7833,599,0,18,22,0,294,20231004141305,0,0,0
,22782,21080,7228,7834,600,0,18,22,0,294,20231004141305,0,0,0
,22785,21080,7229,7835,601,0,18,22,0,294,20231004141305,0,0,0
,22788,21088,7230,7836,602,0,18,22,0,294,20231004141305,0,0,0
,22791,21096,7231,7837,603,0,18,22,0,294,20231004141305,0,0,0
,22794,21096,7232,7838,604,0,18,22,0,294,20231004141305,0,0,0
,22797,21099,7233,7839,605,0,18,22,0,294,20231004141305,0,0,0
,22800,21099,7234,7840,606,0,18,22,0,294,20231004141305,0,0,0
,22803,21099,7235,7841,607,0,18,22,0,294,20231004141305,0,0,0
,22806,21107,7236,7842,608,0,18,22,0,294,20231004141305,0,0,0
,22809,21107,7237,7843,609,0,18,22,0,294,20231004141305,0,0,0
,22812,21107,7238,7844,610,0,18,22,0,294,20231004141305,0,0,0
,22815,21107,7239,7845,611,0,18,22,0,294,20231004141305,0,0,0
,22818,21107,7240,7846,612,0,18,22,0,294,20231004141305,0,0,0
,22821,21107,7241,7847,613,0,18,22,0,294,20231004141305,0,0,0
,22824,21115,7242,7848,614,0,18,22,0,294,20231004141305,0,0,0
,22827,21123,7243,7849,615,0,18,22,0,294,20231004141305,0,0,0
,22830,21126,7244,7850,616,0,18,22,0,294,20231004141305,0,0,0
,22833,21126,7245,7851,617,0,18,22,0,294,20231004141305,0,0,0
,22836,21126,7246,7852,618,0,18,22,0,294,20231004141305,0,0,0
,22839,21126,7247,7853,619,0,18,22,0,294,20231004141305,0,0,0
,22842,21126,7248,7854,620,0,18,22,0,294,20231004141305,0,0,0
,22845,21126,7249,7855,621,0,18,22,0,294,20231004141305,0,0,0
,22848,21129,7250,7856,622,0,18,22,0,294,20231004141305,0,0,0
,22851,21129,7251,7857,623,0,18,22,0,294,20231004141305,0,0,0
,22854,21129,7252,7858,624,0,18,22,0,294,20231004141305,0,0,0
,22857,21129,7253,7859,625,0,18,22,0,294,20231004141305,0,0,0
,22860,21129,7254,7860,626,0,18,22,0,294,20231004141305,0,0,0
,22863,21129,7255,7861,627,0,18,22,0,294,20231004141305,0,0,0
,22866,21137,7256,7862,628,0,18,22,0,294,20231004141305,0,0,0
,22869,21137,7257,7863,629,0,18,22,0,294,20231004141305,0,0,0
,22872,21137,7258,7864,630,0,18,22,0,294,20231004141305,0,0,0
,22875,21137,7259,7865,631,0,18,22,0,294,20231004141305,0,0,0
,22878,21137,7260,7866,632,0,18,22,0,294,20231004141305,0,0,0
,22881,21139,7261,7867,633,0,18,22,0,294,20231004141305,0,0,0
,22884,21147,7262,7868,634,0,18,22,0,294,20231004141305,0,0,0
,22887,21147,7263,7869,635,0,18,22,0,294,20231004141305,0,0,0
,22890,21147,7264,7870,636,0,18,22,0,294,20231004141305,0,0,0
,22893,21147,7265,7871,637,0,18,22,0,294,20231004141305,0,0,0
,22896,21147,7266,7872,638,0,18,22,0,294,20231004141305,0,0,0
,22899,21147,7267,7873,639,0,18,22,0,294,20231004141305,0,0,0
,22902,21147,7268,7874,640,0,18,22,0,294,20231004141305,0,0,0
,22905,21155,7269,7875,641,0,18,22,0,294,20231004141305,0,0,0
,22908,21155,7270,7876,642,0,18,22,0,294,20231004141305,0,0,0
,22911,21155,7271,7877,643,0,18,22,0,294,20231004141305,0,0,0
,22914,21155,7272,7878,644,0,18,22,0,294,20231004141305,0,0,0
,22917,21155,7273,7879,645,0,18,22,0,294,20231004141305,0,0,0
,22920,21163,7274,7880,646,0,18,22,0,294,20231004141305,0,0,0
,22923,21171,7275,7881,647,0,18,22,0,294,20231004141305,0,0,0
,22926,21171,7276,7882,648,0,18,22,0,294,20231004141305,0,0,0
,22929,21171,7277,7883,649,0,18,22,0,294,20231004141305,0,0,0
,22932,21179,7278,7884,650,0,18,22,0,294,20231004141305,0,0,0
,22935,21187,7279,7885,651,0,18,22,0,294,20231004141305,0,0,0
,22938,21187,7280,7886,652,0,18,22,0,294,20231004141305,0,0,0
,22941,21187,7281,7887,653,0,18,22,0,294,20231004141305,0,0,0
,22944,21195,7282,7888,654,0,18,22,0,294,20231004141305,0,0,0
,22947,21195,7283,7889,655,0,18,22,0,294,20231004141305,0,0,0
,22950,21198,7284,7890,656,0,18,22,0,294,20231004141305,0,0,0
