"店舗コード","企業名","店舗名","機番号","備考","売上集計日","売上連番","売上時間","削除フラグ","チケット種類","購入方法","電子マネー","売上金額","品目名","グループ名","枚数","税率"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36089","2023-04-09 20:31:56","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36090","2023-04-09 20:31:56","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36091","2023-04-09 20:43:02","通常売上","通常券","店内／現金","","300","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36092","2023-04-09 20:50:57","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36093","2023-04-09 20:50:57","通常売上","複数券","店内／現金","","100","麺大盛","トッピング","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36094","2023-04-09 20:51:14","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36095","2023-04-09 20:56:09","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36096","2023-04-09 21:30:08","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36097","2023-04-09 21:30:41","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36098","2023-04-09 22:13:29","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36099","2023-04-09 22:13:29","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36100","2023-04-09 22:13:29","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-09","36101","2023-04-09 22:13:29","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36102","2023-04-10 11:34:21","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36103","2023-04-10 11:34:21","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36104","2023-04-10 11:34:21","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36105","2023-04-10 11:34:21","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36106","2023-04-10 11:34:21","通常売上","通常券","店内／現金","","250","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36107","2023-04-10 11:34:41","通常売上","複数券","店内／現金","","490","生ビール","ドリンク","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36108","2023-04-10 11:36:05","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36109","2023-04-10 11:55:01","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36110","2023-04-10 11:55:01","通常売上","通常券","店内／現金","","250","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36111","2023-04-10 12:04:59","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36112","2023-04-10 12:04:59","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36113","2023-04-10 12:05:33","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36114","2023-04-10 12:06:13","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36115","2023-04-10 12:06:13","通常売上","通常券","店内／現金","","250","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36116","2023-04-10 12:06:58","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36117","2023-04-10 12:11:55","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36118","2023-04-10 12:11:55","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36119","2023-04-10 12:12:34","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36120","2023-04-10 12:12:34","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36121","2023-04-10 12:13:29","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36122","2023-04-10 12:13:29","通常売上","通常券","店内／現金","","250","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36123","2023-04-10 12:13:57","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36124","2023-04-10 12:16:46","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36125","2023-04-10 12:17:41","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36126","2023-04-10 12:17:41","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36127","2023-04-10 12:28:02","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36128","2023-04-10 12:28:02","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36129","2023-04-10 12:28:02","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36130","2023-04-10 12:28:40","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36131","2023-04-10 12:28:40","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36132","2023-04-10 12:29:08","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36133","2023-04-10 12:29:08","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36134","2023-04-10 12:34:38","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36135","2023-04-10 12:34:38","通常売上","通常券","店内／現金","","250","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36136","2023-04-10 12:37:58","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36137","2023-04-10 12:38:53","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36138","2023-04-10 12:51:53","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36139","2023-04-10 12:59:03","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36140","2023-04-10 12:59:03","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36141","2023-04-10 13:00:55","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36142","2023-04-10 13:00:55","通常売上","通常券","店内／現金","","250","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36143","2023-04-10 13:01:27","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36144","2023-04-10 13:01:27","通常売上","通常券","店内／現金","","250","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36145","2023-04-10 13:03:48","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36146","2023-04-10 13:03:48","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36147","2023-04-10 13:03:48","通常売上","通常券","店内／現金","","300","牛めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36148","2023-04-10 13:03:48","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36149","2023-04-10 13:03:48","通常売上","通常券","店内／現金","","250","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36150","2023-04-10 13:05:13","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36151","2023-04-10 13:06:40","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36152","2023-04-10 13:08:42","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36153","2023-04-10 13:14:54","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36154","2023-04-10 13:14:54","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36155","2023-04-10 13:24:39","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36156","2023-04-10 13:28:59","通常売上","複数券","店内／現金","","890","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36157","2023-04-10 13:32:05","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36158","2023-04-10 13:32:05","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36159","2023-04-10 13:32:05","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36160","2023-04-10 13:32:59","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36161","2023-04-10 13:32:59","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36162","2023-04-10 13:34:17","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36163","2023-04-10 13:35:34","通常売上","通常券","店内／現金","","250","コーラ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36164","2023-04-10 13:35:34","通常売上","通常券","店内／現金","","250","オレンジジュース","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36165","2023-04-10 14:01:35","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36166","2023-04-10 14:04:11","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36167","2023-04-10 14:04:11","通常売上","通常券","店内／現金","","250","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36168","2023-04-10 14:07:19","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36169","2023-04-10 14:10:36","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36170","2023-04-10 14:11:14","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36171","2023-04-10 14:56:41","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36172","2023-04-10 14:56:41","通常売上","通常券","店内／現金","","250","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36173","2023-04-10 14:56:41","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36174","2023-04-10 15:04:07","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36175","2023-04-10 15:04:07","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36176","2023-04-10 15:04:07","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36177","2023-04-10 15:07:54","通常売上","通常券","店内／現金","","300","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36178","2023-04-10 15:07:54","通常売上","通常券","店内／現金","","200","ご飯もの大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36179","2023-04-10 15:07:54","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36180","2023-04-10 15:07:54","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36181","2023-04-10 15:07:54","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36182","2023-04-10 18:31:32","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36183","2023-04-10 18:32:33","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36184","2023-04-10 18:32:33","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36185","2023-04-10 18:34:54","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36186","2023-04-10 18:34:54","通常売上","通常券","店内／現金","","300","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36187","2023-04-10 18:35:51","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36188","2023-04-10 18:35:51","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36189","2023-04-10 19:08:33","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36190","2023-04-10 19:09:52","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36191","2023-04-10 19:09:52","通常売上","通常券","店内／現金","","300","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36192","2023-04-10 19:09:52","通常売上","通常券","店内／現金","","200","ご飯もの大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36193","2023-04-10 19:12:03","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36194","2023-04-10 19:13:26","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36195","2023-04-10 19:14:55","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36196","2023-04-10 19:16:57","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36197","2023-04-10 19:22:52","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36198","2023-04-10 19:24:26","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36199","2023-04-10 19:24:26","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36200","2023-04-10 19:24:26","通常売上","通常券","店内／現金","","300","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36201","2023-04-10 19:42:27","通常売上","複数券","店内／現金","","890","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36202","2023-04-10 19:42:27","通常売上","複数券","店内／現金","","250","チャーシュー増し","トッピング","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36203","2023-04-10 19:47:31","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36204","2023-04-10 19:47:31","通常売上","複数券","店内／現金","","930","まぜそば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36205","2023-04-10 19:47:31","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36206","2023-04-10 19:47:31","通常売上","複数券","店内／現金","","250","ウーロン茶","ドリンク","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36207","2023-04-10 19:47:31","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36208","2023-04-10 19:48:28","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36209","2023-04-10 19:48:28","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36210","2023-04-10 19:48:28","通常売上","複数券","店内／現金","","250","ウーロン茶","ドリンク","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36211","2023-04-10 19:55:29","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36212","2023-04-10 20:01:06","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36213","2023-04-10 20:01:17","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36214","2023-04-10 20:03:00","通常売上","複数券","店内／現金","","920","塩鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36215","2023-04-10 20:03:00","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36216","2023-04-10 21:33:08","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36217","2023-04-10 21:33:08","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36218","2023-04-10 21:33:08","通常売上","複数券","店内／現金","","400","ももご飯","ご飯もの","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36219","2023-04-10 21:33:08","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36220","2023-04-10 21:33:08","通常売上","通常券","店内／現金","","450","レモン酎ハイ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36221","2023-04-10 21:43:31","通常売上","通常券","店内／現金","","450","レモン酎ハイ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36222","2023-04-10 21:50:30","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36223","2023-04-10 21:50:30","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-10","36224","2023-04-10 21:50:45","通常売上","通常券","店内／現金","","300","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36225","2023-04-11 11:59:34","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36226","2023-04-11 12:01:56","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36227","2023-04-11 12:01:56","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36228","2023-04-11 12:06:01","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36229","2023-04-11 12:06:01","通常売上","複数券","店内／現金","","100","煮卵","トッピング","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36230","2023-04-11 12:06:01","通常売上","通常券","店内／現金","","400","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36231","2023-04-11 12:06:01","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36232","2023-04-11 12:06:01","通常売上","通常券","店内／現金","","490","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36233","2023-04-11 12:09:23","通常売上","通常券","店内／現金","","1000","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36234","2023-04-11 12:10:04","通常売上","通常券","店内／現金","","890","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36235","2023-04-11 12:10:04","通常売上","通常券","店内／現金","","250","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36236","2023-04-11 12:10:04","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36237","2023-04-11 12:13:20","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36238","2023-04-11 12:13:20","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36239","2023-04-11 12:14:30","通常売上","通常券","店内／現金","","930","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36240","2023-04-11 12:14:30","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36241","2023-04-11 12:15:08","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36242","2023-04-11 12:15:08","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36243","2023-04-11 12:15:08","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36244","2023-04-11 12:16:03","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36245","2023-04-11 12:16:03","通常売上","通常券","店内／現金","","250","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36246","2023-04-11 12:19:35","通常売上","通常券","店内／現金","","920","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36247","2023-04-11 12:19:35","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36248","2023-04-11 12:20:44","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36249","2023-04-11 12:20:44","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2023-04-11","36250","2023-04-11 12:21:03","通常売上","通常券","店内／現金","","1050","熟成塩鶏そば","ラーメン","1","0"
