Sales date,Sales time,Price,Item name,Item Group,quantity
2023/3/29,2023/3/29 12:13,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 12:13,100,boiled egg,topping,1
2023/3/29,2023/3/29 12:23,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:23,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 12:28,1000,soy sauce aged chicken ramen,ramen,1
2023/3/29,2023/3/29 12:28,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 12:28,250,extra roasted pork fillet,topping,1
2023/3/29,2023/3/29 12:28,150,rice,food,1
2023/3/29,2023/3/29 12:30,930,mazesoba,ramen,1
2023/3/29,2023/3/29 12:30,70,rice only for mazesoba,topping,1
2023/3/29,2023/3/29 12:31,930,mazesoba,ramen,1
2023/3/29,2023/3/29 12:33,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:33,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 12:33,250,chikin tempura + rice set,topping,1
2023/3/29,2023/3/29 12:37,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:37,250,chikin tempura + rice set,topping,1
2023/3/29,2023/3/29 12:39,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:39,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 12:40,930,mazesoba,ramen,1
2023/3/29,2023/3/29 12:40,250,chikin tempura + rice set,topping,1
2023/3/29,2023/3/29 12:42,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 12:42,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 12:43,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:43,250,chikin tempura + rice set,topping,1
2023/3/29,2023/3/29 12:47,300,butter rice,food,1
2023/3/29,2023/3/29 12:47,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:47,400,chicken thigh rice,food,1
2023/3/29,2023/3/29 12:47,1000,soy sauce aged chicken ramen,ramen,1
2023/3/29,2023/3/29 12:49,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:50,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 12:50,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 12:50,100,boiled egg,topping,1
2023/3/29,2023/3/29 13:06,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 13:06,250,butter rice set,topping,1
2023/3/29,2023/3/29 13:10,1000,soy sauce aged chicken ramen,ramen,1
2023/3/29,2023/3/29 13:21,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 13:21,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 13:38,930,mazesoba,ramen,1
2023/3/29,2023/3/29 13:38,70,rice only for mazesoba,topping,1
2023/3/29,2023/3/29 13:42,980,simmered beef ramen,ramen,1
2023/3/29,2023/3/29 14:03,980,simmered beef ramen,ramen,1
2023/3/29,2023/3/29 14:07,920,salty chicken ramen,ramen,1
2023/3/29,2023/3/29 14:08,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 14:09,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 14:09,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 14:14,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 14:53,1000,soy sauce aged chicken ramen,ramen,1
2023/3/29,2023/3/29 14:53,250,butter rice set,topping,1
2023/3/29,2023/3/29 14:53,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 18:16,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 18:16,100,boiled egg,topping,1
2023/3/29,2023/3/29 18:16,980,simmered beef ramen,ramen,1
2023/3/29,2023/3/29 18:17,980,simmered beef ramen,ramen,1
2023/3/29,2023/3/29 18:17,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 18:17,250,extra roasted pork fillet,topping,1
2023/3/29,2023/3/29 18:17,550,children's ramen,ramen,1
2023/3/29,2023/3/29 18:21,300,beef rice bowl,food,1
2023/3/29,2023/3/29 18:21,930,mazesoba,ramen,1
2023/3/29,2023/3/29 18:21,100,boiled egg,topping,1
2023/3/29,2023/3/29 18:21,920,salty chicken ramen,ramen,1
2023/3/29,2023/3/29 18:21,250,oolong tea,drink,3
2023/3/29,2023/3/29 18:27,930,mazesoba,ramen,1
2023/3/29,2023/3/29 18:27,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 18:31,920,salty chicken ramen,ramen,1
2023/3/29,2023/3/29 18:32,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:05,300,butter rice,food,1
2023/3/29,2023/3/29 19:10,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:10,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 19:10,100,boiled egg,topping,1
2023/3/29,2023/3/29 19:10,250,extra roasted pork fillet,topping,2
2023/3/29,2023/3/29 19:11,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:11,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 19:11,100,boiled egg,topping,1
2023/3/29,2023/3/29 19:16,400,chicken thigh rice,food,2
2023/3/29,2023/3/29 19:16,1000,soy sauce aged chicken ramen,ramen,1
2023/3/29,2023/3/29 19:16,490,draft beer,drink,1
2023/3/29,2023/3/29 19:20,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:20,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 19:20,100,boiled egg,topping,1
2023/3/29,2023/3/29 19:20,450,lemon shochu highball,drink,1
2023/3/29,2023/3/29 19:20,250,orange juice,drink,1
2023/3/29,2023/3/29 19:22,920,salty chicken ramen,ramen,1
2023/3/29,2023/3/29 19:26,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:26,100,boiled egg,topping,1
2023/3/29,2023/3/29 19:40,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:40,250,extra roasted pork fillet,topping,1
2023/3/29,2023/3/29 19:40,300,butter rice,food,1
2023/3/29,2023/3/29 19:41,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:41,250,extra roasted pork fillet,topping,1
2023/3/29,2023/3/29 19:42,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:42,100,boiled egg,topping,1
2023/3/29,2023/3/29 19:43,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:43,100,boiled egg,topping,1
2023/3/29,2023/3/29 19:44,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 19:44,100,boiled egg,topping,1
2023/3/29,2023/3/29 19:45,930,mazesoba,ramen,1
2023/3/29,2023/3/29 20:07,980,simmered beef ramen,ramen,1
2023/3/29,2023/3/29 20:08,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 20:08,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 20:09,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 20:13,980,simmered beef ramen,ramen,1
2023/3/29,2023/3/29 20:13,930,mazesoba,ramen,1
2023/3/29,2023/3/29 20:45,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 20:45,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 20:45,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 20:55,980,simmered beef ramen,ramen,1
2023/3/29,2023/3/29 20:56,1000,soy sauce aged chicken ramen,ramen,1
2023/3/29,2023/3/29 20:56,300,butter rice,food,1
2023/3/29,2023/3/29 20:57,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 20:57,100,boiled egg,topping,1
2023/3/29,2023/3/29 20:57,300,butter rice,food,1
2023/3/29,2023/3/29 21:01,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 21:01,490,draft beer,drink,1
2023/3/29,2023/3/29 21:01,300,butter rice,food,1
2023/3/29,2023/3/29 21:01,200,large serving of ricebowl,topping,1
2023/3/29,2023/3/29 21:10,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 21:10,930,mazesoba,ramen,1
2023/3/29,2023/3/29 21:10,70,rice only for mazesoba,topping,1
2023/3/29,2023/3/29 21:16,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 21:25,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 21:26,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 21:32,1050,salty aged chikin ramen,ramen,1
2023/3/29,2023/3/29 21:32,100,large serving of noodles,topping,3
2023/3/29,2023/3/29 21:32,890,soy sauce chicken ramen,ramen,3
2023/3/29,2023/3/29 21:32,250,extra roasted pork fillet,topping,1
2023/3/29,2023/3/29 21:32,920,salty chicken ramen,ramen,1
2023/3/29,2023/3/29 21:32,300,butter rice,food,2
2023/3/29,2023/3/29 21:32,490,draft beer,drink,2
2023/3/29,2023/3/29 21:32,300,bamboo shoots,A la carte,1
2023/3/29,2023/3/29 21:32,400,roasted pork fillet assort,A la carte,1
2023/3/29,2023/3/29 21:34,890,soy sauce chicken ramen,ramen,1
2023/3/29,2023/3/29 21:34,100,large serving of noodles,topping,1
2023/3/29,2023/3/29 21:34,400,chicken thigh rice,food,1
2023/3/29,2023/3/29 21:46,490,draft beer,drink,2
2023/3/29,2023/3/29 22:10,550,children's ramen,ramen,1
2023/3/30,2023/3/30 12:11,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 12:12,930,mazesoba,ramen,1
2023/3/30,2023/3/30 12:12,250,butter rice set,topping,1
2023/3/30,2023/3/30 12:13,1050,salty aged chikin ramen,ramen,2
2023/3/30,2023/3/30 12:13,250,chikin tempura + rice set,topping,2
2023/3/30,2023/3/30 12:13,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 12:13,250,butter rice set,topping,1
2023/3/30,2023/3/30 12:17,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 12:24,1000,soy sauce aged chicken ramen,ramen,1
2023/3/30,2023/3/30 12:24,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 12:26,930,mazesoba,ramen,1
2023/3/30,2023/3/30 12:26,300,beef rice bowl,food,1
2023/3/30,2023/3/30 12:27,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 12:27,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 12:27,300,beef rice bowl,food,1
2023/3/30,2023/3/30 12:29,1000,soy sauce aged chicken ramen,ramen,1
2023/3/30,2023/3/30 12:42,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 12:42,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 12:46,930,mazesoba,ramen,1
2023/3/30,2023/3/30 12:46,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 12:53,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 12:53,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 12:53,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 12:54,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 12:54,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 13:01,930,mazesoba,ramen,1
2023/3/30,2023/3/30 13:01,70,rice only for mazesoba,topping,1
2023/3/30,2023/3/30 13:02,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 13:03,930,mazesoba,ramen,1
2023/3/30,2023/3/30 13:03,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 13:04,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 13:04,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 13:15,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 13:15,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 13:20,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 13:34,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 13:34,250,butter rice set,topping,1
2023/3/30,2023/3/30 13:38,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 13:38,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 13:38,1000,soy sauce aged chicken ramen,ramen,1
2023/3/30,2023/3/30 13:44,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 13:44,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 13:44,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 13:44,930,mazesoba,ramen,1
2023/3/30,2023/3/30 13:44,70,rice only for mazesoba,topping,1
2023/3/30,2023/3/30 13:53,920,salty chicken ramen,ramen,1
2023/3/30,2023/3/30 13:53,100,boiled egg,topping,1
2023/3/30,2023/3/30 13:54,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 13:55,980,simmered beef ramen,ramen,1
2023/3/30,2023/3/30 14:42,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 14:42,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 14:42,250,chicken tempura,A la carte,1
2023/3/30,2023/3/30 14:50,920,salty chicken ramen,ramen,1
2023/3/30,2023/3/30 14:50,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 14:58,250,chikin tempura + rice set,topping,1
2023/3/30,2023/3/30 18:23,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 18:26,930,mazesoba,ramen,1
2023/3/30,2023/3/30 18:26,100,boiled egg,topping,1
2023/3/30,2023/3/30 18:27,300,beef rice bowl,food,1
2023/3/30,2023/3/30 18:27,400,chicken thigh rice,food,1
2023/3/30,2023/3/30 18:48,100,boiled egg,topping,1
2023/3/30,2023/3/30 18:52,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 18:57,1000,soy sauce aged chicken ramen,ramen,1
2023/3/30,2023/3/30 18:57,250,extra roasted pork fillet,topping,1
2023/3/30,2023/3/30 18:57,100,boiled egg,topping,1
2023/3/30,2023/3/30 18:57,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 19:06,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 19:06,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 19:06,100,boiled egg,topping,2
2023/3/30,2023/3/30 19:07,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 19:07,100,large serving of noodles,topping,1
2023/3/30,2023/3/30 19:07,100,boiled egg,topping,1
2023/3/30,2023/3/30 19:07,490,draft beer,drink,2
2023/3/30,2023/3/30 19:12,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 19:12,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 19:12,400,roasted pork fillet assort,A la carte,1
2023/3/30,2023/3/30 19:23,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 19:23,100,boiled egg,topping,1
2023/3/30,2023/3/30 20:21,930,mazesoba,ramen,1
2023/3/30,2023/3/30 20:21,70,rice only for mazesoba,topping,1
2023/3/30,2023/3/30 20:27,890,soy sauce chicken ramen,ramen,2
2023/3/30,2023/3/30 20:36,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 20:36,100,boiled egg,topping,1
2023/3/30,2023/3/30 20:47,980,simmered beef ramen,ramen,2
2023/3/30,2023/3/30 21:15,1050,salty aged chikin ramen,ramen,3
2023/3/30,2023/3/30 21:15,920,salty chicken ramen,ramen,1
2023/3/30,2023/3/30 21:16,1000,soy sauce aged chicken ramen,ramen,1
2023/3/30,2023/3/30 21:16,100,boiled egg,topping,1
2023/3/30,2023/3/30 21:16,150,rice,food,1
2023/3/30,2023/3/30 21:24,300,chikin rice bowl,food,1
2023/3/30,2023/3/30 21:28,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 21:28,100,boiled egg,topping,1
2023/3/30,2023/3/30 21:30,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 21:30,300,butter rice,food,1
2023/3/30,2023/3/30 21:33,400,roasted pork fillet assort,A la carte,1
2023/3/30,2023/3/30 21:33,890,soy sauce chicken ramen,ramen,1
2023/3/30,2023/3/30 21:33,250,extra roasted pork fillet,topping,1
2023/3/30,2023/3/30 21:52,890,soy sauce chicken ramen,ramen,2
2023/3/30,2023/3/30 21:52,100,boiled egg,topping,2
2023/3/30,2023/3/30 21:52,100,large serving of noodles,topping,2
2023/3/30,2023/3/30 21:52,490,draft beer,drink,2
2023/3/30,2023/3/30 22:06,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 22:06,100,boiled egg,topping,1
2023/3/30,2023/3/30 22:18,1050,salty aged chikin ramen,ramen,1
2023/3/30,2023/3/30 22:18,250,extra roasted pork fillet,topping,1
2023/3/30,2023/3/30 22:18,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 11:44,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 11:45,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 11:45,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 11:56,890,soy sauce chicken ramen,ramen,2
2023/3/31,2023/3/31 11:56,250,chikin tempura + rice set,topping,2
2023/3/31,2023/3/31 12:04,920,salty chicken ramen,ramen,1
2023/3/31,2023/3/31 12:04,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 12:04,150,rice,food,1
2023/3/31,2023/3/31 12:07,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 12:11,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 12:11,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:12,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:12,250,butter rice set,topping,1
2023/3/31,2023/3/31 12:13,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:13,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 12:13,250,chikin tempura + rice set,topping,1
2023/3/31,2023/3/31 12:14,920,salty chicken ramen,ramen,1
2023/3/31,2023/3/31 12:14,100,boiled egg,topping,1
2023/3/31,2023/3/31 12:14,930,mazesoba,ramen,1
2023/3/31,2023/3/31 12:15,930,mazesoba,ramen,1
2023/3/31,2023/3/31 12:15,70,rice only for mazesoba,topping,1
2023/3/31,2023/3/31 12:16,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:17,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 12:17,250,chikin tempura + rice set,topping,1
2023/3/31,2023/3/31 12:18,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:18,100,boiled egg,topping,1
2023/3/31,2023/3/31 12:22,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:22,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 12:23,930,mazesoba,ramen,1
2023/3/31,2023/3/31 12:23,70,rice only for mazesoba,topping,1
2023/3/31,2023/3/31 12:24,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 12:24,100,boiled egg,topping,1
2023/3/31,2023/3/31 12:33,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:34,920,salty chicken ramen,ramen,1
2023/3/31,2023/3/31 12:34,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 12:37,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 12:37,100,boiled egg,topping,1
2023/3/31,2023/3/31 12:38,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 12:43,1000,soy sauce aged chicken ramen,ramen,1
2023/3/31,2023/3/31 12:43,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 12:44,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 12:44,250,butter rice set,topping,1
2023/3/31,2023/3/31 12:45,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 12:46,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 12:46,100,boiled egg,topping,1
2023/3/31,2023/3/31 12:47,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 12:55,400,chicken thigh rice,food,1
2023/3/31,2023/3/31 12:55,930,mazesoba,ramen,1
2023/3/31,2023/3/31 13:03,100,boiled egg,topping,2
2023/3/31,2023/3/31 13:03,930,mazesoba,ramen,2
2023/3/31,2023/3/31 13:03,250,cola,drink,2
2023/3/31,2023/3/31 13:10,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 13:10,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 13:17,920,salty chicken ramen,ramen,1
2023/3/31,2023/3/31 13:18,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 13:19,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 13:19,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 13:25,930,mazesoba,ramen,1
2023/3/31,2023/3/31 13:25,100,boiled egg,topping,1
2023/3/31,2023/3/31 13:43,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 13:43,250,butter rice set,topping,1
2023/3/31,2023/3/31 13:44,930,mazesoba,ramen,1
2023/3/31,2023/3/31 13:44,250,chikin tempura + rice set,topping,1
2023/3/31,2023/3/31 13:47,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 13:47,300,butter rice,food,1
2023/3/31,2023/3/31 14:06,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 14:06,250,extra roasted pork fillet,topping,1
2023/3/31,2023/3/31 14:08,930,mazesoba,ramen,1
2023/3/31,2023/3/31 14:24,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 14:24,250,chikin tempura + rice set,topping,1
2023/3/31,2023/3/31 14:37,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 14:38,1000,soy sauce aged chicken ramen,ramen,1
2023/3/31,2023/3/31 14:42,930,mazesoba,ramen,1
2023/3/31,2023/3/31 18:04,980,simmered beef ramen,ramen,2
2023/3/31,2023/3/31 18:06,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 18:06,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 18:06,100,boiled egg,topping,1
2023/3/31,2023/3/31 18:06,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 18:06,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 18:07,930,mazesoba,ramen,1
2023/3/31,2023/3/31 18:07,300,beef rice bowl,food,1
2023/3/31,2023/3/31 18:07,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 18:35,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 18:35,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 18:35,100,boiled egg,topping,1
2023/3/31,2023/3/31 18:49,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 18:49,300,butter rice,food,1
2023/3/31,2023/3/31 18:49,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 18:49,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 18:56,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 18:56,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 18:57,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 18:57,100,boiled egg,topping,1
2023/3/31,2023/3/31 19:03,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 19:04,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 19:14,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 19:14,100,boiled egg,topping,1
2023/3/31,2023/3/31 19:14,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 19:14,100,boiled egg,topping,1
2023/3/31,2023/3/31 19:27,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 19:28,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 19:28,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 19:38,920,salty chicken ramen,ramen,1
2023/3/31,2023/3/31 19:39,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 19:39,300,butter rice,food,1
2023/3/31,2023/3/31 19:51,930,mazesoba,ramen,1
2023/3/31,2023/3/31 19:51,250,extra roasted pork fillet,topping,1
2023/3/31,2023/3/31 19:51,490,draft beer,drink,1
2023/3/31,2023/3/31 19:54,490,draft beer,drink,1
2023/3/31,2023/3/31 19:54,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 19:55,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 19:55,100,boiled egg,topping,1
2023/3/31,2023/3/31 19:56,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 19:56,490,draft beer,drink,1
2023/3/31,2023/3/31 19:58,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 19:58,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 19:58,250,extra roasted pork fillet,topping,1
2023/3/31,2023/3/31 19:58,400,chicken thigh rice,food,1
2023/3/31,2023/3/31 20:04,1000,soy sauce aged chicken ramen,ramen,1
2023/3/31,2023/3/31 20:04,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 20:04,100,boiled egg,topping,1
2023/3/31,2023/3/31 20:09,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 20:13,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 20:13,250,extra roasted pork fillet,topping,1
2023/3/31,2023/3/31 20:13,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 20:13,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 20:14,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 20:14,920,salty chicken ramen,ramen,1
2023/3/31,2023/3/31 20:14,100,boiled egg,topping,1
2023/3/31,2023/3/31 20:14,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 20:29,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 20:29,100,boiled egg,topping,1
2023/3/31,2023/3/31 20:30,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 20:30,300,butter rice,food,1
2023/3/31,2023/3/31 20:30,490,draft beer,drink,1
2023/3/31,2023/3/31 20:30,490,whisky soda,drink,1
2023/3/31,2023/3/31 20:37,930,mazesoba,ramen,1
2023/3/31,2023/3/31 20:37,890,soy sauce chicken ramen,ramen,2
2023/3/31,2023/3/31 20:37,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 20:39,1000,soy sauce aged chicken ramen,ramen,1
2023/3/31,2023/3/31 20:39,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 20:39,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 20:39,300,chikin rice bowl,food,1
2023/3/31,2023/3/31 20:39,200,large serving of ricebowl,topping,1
2023/3/31,2023/3/31 20:41,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 20:42,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 20:42,100,large serving of noodles,topping,1
2023/3/31,2023/3/31 20:42,300,chikin rice bowl,food,1
2023/3/31,2023/3/31 20:56,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 21:01,300,beef rice bowl,food,1
2023/3/31,2023/3/31 21:01,890,soy sauce chicken ramen,ramen,1
2023/3/31,2023/3/31 21:09,1050,salty aged chikin ramen,ramen,1
2023/3/31,2023/3/31 21:30,1000,soy sauce aged chicken ramen,ramen,2
2023/3/31,2023/3/31 21:30,100,large serving of noodles,topping,2
2023/3/31,2023/3/31 21:30,100,boiled egg,topping,1
2023/3/31,2023/3/31 21:36,930,mazesoba,ramen,1
2023/3/31,2023/3/31 21:42,980,simmered beef ramen,ramen,1
2023/3/31,2023/3/31 21:42,930,mazesoba,ramen,1
2023/3/31,2023/3/31 22:06,150,rice,food,1
2023/3/31,2023/3/31 22:06,1050,salty aged chikin ramen,ramen,1
